"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
1101245.33442488,650522.568849374,14806847.1710309,0,0,24490.7979007614,0,57220.9579423501,2748311.72013963,2748311.72013963,2748311.72013963,334507.841642196,24490.7979007614,11028834.738296,2723820.92223887,4488590.47220821,17954.9645925453,3696799.11788361,0,0,1531219.48174826,2748311.72013963,18268056.4277174,1239792.63444777,1531219.48174826,15483584.0627441,334507.841642196,0,3696799.11788361,24490.7979007614,1531219.48174826,8259.35827132439,167555.164762437,2723820.92223887,0,0,0,24490.7979007614,334507.841642196,0,57220.9579423501,6055364.76636667,0,0,1232.51966982347,0,2224250.18969553,1440718.33654413,1239792.63444777,0,3254221.40573921,0,0,2577372.67976005,19604426.4926059,4488590.47220821,11061086.4534762,3661122.69487671,0,18113255.315694,24490.7979007614,1239792.63444777,6124473.79190005,0
0,0,387.942950699864,0,53980.0312524859,0,0,0,40223388.6128932,40223388.6128932,0,0,0,0,0,23150842.5649378,0,0,0,0,555221.688221049,0,555609.631171749,556247.330456132,555221.688221049,387.942950699864,0,0,0,0,501241.656968563,0,0,13494017.2402861,0,53980.0312524859,0,0,0,26729371.3726071,0,89239.1644402127,0,0,0,0,23150842.5649378,8916846.15405535,0,0,555221.688221049,0,556247.330456132,0,555609.631171749,23150842.5649378,387.942950699864,23240081.729378,0,501629.599919263,0,0,0,0
0,0,0,0,60712.1350922691,0,0,0,33871434.7618408,33871434.7618408,0,0,0,0,0,19710809.7810411,0,0,0,0,356792.546904285,0,356792.546904285,659124.247501043,356792.546904285,0,0,0,0,0,296080.411812016,0,0,13057817.1750122,0,60712.1350922691,0,0,0,20813617.5868286,0,17652.6529192232,0,0,0,0,19710809.7810411,5236598.79116568,0,0,356792.546904285,0,659124.247501043,0,356792.546904285,19710809.7810411,0,19728462.4339603,0,296080.411812016,0,0,0,0
0,0,0,0,85880.6268063488,0,0,0,26069121.2028349,26069121.2028349,0,0,83675.391024556,0,0,15970560.8656517,0,0,0,0,236904.846596723,0,236904.846596723,314631.053210287,236904.846596723,0,0,0,0,83675.391024556,151024.219790374,0,0,7673633.37044231,0,85880.6268063488,0,0,0,18395487.8323926,0,15965.2168384838,0,0,0,0,15970560.8656517,5138879.63466834,0,0,236904.846596723,0,314631.053210287,0,236904.846596723,15970560.8656517,0,15986526.0824902,0,151024.219790374,0,0,0,0
0,0,710.42996483672,0,98852.2452474146,0,0,0,50290249.2036118,50290249.2036118,0,0,0,0,0,29323601.038315,0,0,0,0,719280.898379537,0,719991.328344373,153082.883059042,719280.898379537,710.42996483672,0,0,0,0,620428.653132122,0,0,13040265.5189391,0,98852.2452474146,0,0,0,37249983.6846727,0,155128.59788719,0,0,0,0,29323601.038315,13929006.5066048,0,0,719280.898379537,0,153082.883059042,0,719991.328344373,29323601.038315,710.42996483672,29478729.6362022,0,621139.083096959,0,0,0,0
0,0,387.942950699864,0,53980.0312524859,0,0,0,40223388.6128932,40223388.6128932,0,0,0,0,0,23150842.5649378,0,0,0,0,555221.688221049,0,555609.631171749,556247.330456132,555221.688221049,387.942950699864,0,0,0,0,501241.656968563,0,0,13494017.2402861,0,53980.0312524859,0,0,0,26729371.3726071,0,89239.1644402127,0,0,0,0,23150842.5649378,8916846.15405535,0,0,555221.688221049,0,556247.330456132,0,555609.631171749,23150842.5649378,387.942950699864,23240081.729378,0,501629.599919263,0,0,0,0
0,0,0,0,159468,0,0,0,50585690,50585690,0,0,0,0,0,29743575,0,0,0,0,457263,0,457263,242128,457263,0,0,0,0,0,297795,0,0,14993805,0,159468,0,0,0,35591885,0,32989,0,0,0,0,29743575,9880953,0,0,457263,0,242128,0,457263,29743575,0,29776564,0,297795,0,0,0,0
0,0,0,0,99655.6124768031,0,0,0,29867647.9835215,29867647.9835215,0,0,97096.6637282586,0,0,18003333.0578493,0,0,0,0,274903.647822168,0,274903.647822168,312965.981603433,274903.647822168,0,0,0,0,97096.6637282586,175248.035345365,0,0,8636807.62703283,0,99655.6124768031,0,0,0,21230840.3564887,0,18525.9880083509,0,0,0,0,18003333.0578493,5962207.89294309,0,0,274903.647822168,0,312965.981603433,0,274903.647822168,18003333.0578493,0,18021859.0458576,0,175248.035345365,0,0,0,0
0,0,710.42996483672,0,98852.2452474146,0,0,0,50290249.2036118,50290249.2036118,0,0,0,0,0,29323601.038315,0,0,0,0,719280.898379537,0,719991.328344373,153082.883059042,719280.898379537,710.42996483672,0,0,0,0,620428.653132122,0,0,13040265.5189391,0,98852.2452474146,0,0,0,37249983.6846727,0,155128.59788719,0,0,0,0,29323601.038315,13929006.5066048,0,0,719280.898379537,0,153082.883059042,0,719991.328344373,29323601.038315,710.42996483672,29478729.6362022,0,621139.083096959,0,0,0,0
0,0,0,0,159468,0,0,0,50585690,50585690,0,0,0,0,0,29743575,0,0,0,0,457263,0,457263,242128,457263,0,0,0,0,0,297795,0,0,14993805,0,159468,0,0,0,35591885,0,32989,0,0,0,0,29743575,9880953,0,0,457263,0,242128,0,457263,29743575,0,29776564,0,297795,0,0,0,0
52098.4416721917,0,22442.6063519828,0,270242.408520473,0,0,0,6260206.79749826,6260206.79749826,0,0,6260206.79749826,0,0,0,0,17372.1118549201,0,0,304944.163617548,0,562148.94679181,418631.521796853,304944.163617548,22442.6063519828,0,0,17372.1118549201,6260206.79749826,34701.7550970746,0,182663.735150088,0,0,270242.408520473,0,0,0,6260206.79749826,0,0,0,0,0,0,0,0,0,0,504980.010622556,0,418631.521796853,0,327386.76996953,0,5070.49449706272,0,0,109242.803121249,0,0,0,0
52098.4416721917,0,22442.6063519828,0,270242.408520473,0,0,0,6260206.79749826,6260206.79749826,0,0,6260206.79749826,0,0,0,0,17372.1118549201,0,0,304944.163617548,0,562148.94679181,418631.521796853,304944.163617548,22442.6063519828,0,0,17372.1118549201,6260206.79749826,34701.7550970746,0,182663.735150088,0,0,270242.408520473,0,0,0,6260206.79749826,0,0,0,0,0,0,0,0,0,0,504980.010622556,0,418631.521796853,0,327386.76996953,0,5070.49449706272,0,0,109242.803121249,0,0,0,0
73377.6437475361,0,35489.7781506,0,47128.9830274682,0,0,0,10512304.5164784,10512304.5164784,0,0,10512304.5164784,0,0,468291.807688848,0,27270.066397433,0,0,230545.349518774,0,1752170.66330346,260244.638127026,230545.349518774,41098.3685273281,0,0,27270.066397433,10512304.5164784,183416.366491306,0,1407149.30150982,0,0,44646.6577588379,0,0,0,10512304.5164784,0,0,0,0,0,2482.32526863034,468291.807688848,0,0,0,1673766.57555021,0,260244.638127026,0,271643.718046102,468291.807688848,5737.38648453668,468291.807688848,0,292283.788389442,0,0,0,8090.91564535839
68446.2462699186,0,22823.2516767408,0,355040.915859894,0,0,0,6983491.95501404,6983491.95501404,0,0,6983491.95501404,0,0,0,0,22823.2516767408,0,0,393959.575250307,0,725210.281835296,476638.631778924,393959.575250307,22823.2516767408,0,0,22823.2516767408,6983491.95501404,38918.6593904126,0,239981.20863833,0,0,355040.915859894,0,0,0,6983491.95501404,0,0,0,0,0,0,0,0,0,0,656764.035565377,0,476638.631778924,0,416782.826927047,0,0,0,0,130188.157337072,0,0,0,0
0,0,0,0,16869.0352896698,0,0,0,3077032.23713592,3077032.23713592,0,0,162147.711135627,0,0,3053974.98763995,0,0,0,0,30248.9189552041,0,30248.9189552041,382625.749510875,30248.9189552041,0,0,0,0,162147.711135627,13379.8836655343,0,0,808641.831722719,0,16869.0352896698,0,0,0,2268390.4054132,0,0,0,0,0,0,3053974.98763995,691676.047591172,0,0,30248.9189552041,0,382625.749510875,0,30248.9189552041,3053974.98763995,0,3053974.98763995,0,13379.8836655343,0,0,0,0
0,0,0,0,13043.6306272622,0,0,0,7566521.43272333,7566521.43272333,0,0,972737.307747114,0,0,2681820.74288383,0,0,0,0,83163.135595504,0,83163.135595504,243465.726132842,83163.135595504,0,0,0,0,972737.307747114,70119.5049682418,0,0,346708.933923705,0,13043.6306272622,0,0,0,7219812.49879962,0,0,0,0,0,0,2681820.74288383,899906.193431794,0,0,83163.135595504,0,243465.726132842,0,83163.135595504,2681820.74288383,0,2681820.74288383,0,70119.5049682418,0,0,0,0
14546.363901898,0,11763.3774887312,0,307409.827415507,0,0,0,7079709.17061774,7079709.17061774,0,0,779426.593586439,0,0,4987600.67639268,0,0,0,0,365313.170233679,0,391622.911624308,181702.966302266,365313.170233679,11763.3774887312,0,0,0,779426.593586439,57903.3428181721,0,0,582934.412162054,0,307409.827415507,0,0,0,6496774.75845569,0,0,0,0,0,0,4987600.67639268,1857187.69896632,0,0,365313.170233679,0,181702.966302266,0,377076.54772241,4987600.67639268,11763.3774887312,4987600.67639268,0,84213.0842088013,0,0,0,0
8440.08081242816,0,6825.3384351972,0,178365.109206634,0,0,0,9604753.0875372,9604753.0875372,0,0,1272052.45048597,0,0,3864577.82763466,0,0,0,0,269792.416071912,0,285057.835319537,119865.502594828,269792.416071912,6825.3384351972,0,0,0,1272052.45048597,91427.3068652777,0,0,403103.537609203,0,178365.109206634,0,0,0,9201649.549928,0,0,0,0,0,0,3864577.82763466,1431954.57513976,0,0,269792.416071912,0,119865.502594828,0,276617.754507109,3864577.82763466,6825.3384351972,3864577.82763466,0,106692.726112903,0,0,0,0
0,0,0,0,281556.559304979,0,0,0,2634568.2295052,2634568.2295052,0,0,1439358.08814572,0,0,31727.3336956555,0,0,0,0,427735.263286333,0,435300.174954641,569723.500594975,427735.263286333,0,0,0,0,1439358.08814572,146178.703981354,0,7564.91166830819,261935.309460893,0,281556.559304979,0,0,0,2372632.9200443,0,0,0,0,0,0,31727.3336956555,307756.826303672,0,0,435300.174954641,0,569723.500594975,0,427735.263286333,31727.3336956555,0,31727.3336956555,0,146178.703981354,0,0,0,0
0,0,4452.0546001683,0,353752.511937698,0,0,0,3523794.30111128,3523794.30111128,0,0,2459627.47023395,0,0,0,0,0,0,0,493803.148480608,0,507759.888433718,483322.700250244,493803.148480608,4452.0546001683,0,0,0,2459627.47023395,140050.63654291,0,9504.68535294216,108984.780666794,0,353752.511937698,0,0,0,3414809.52044448,0,0,0,0,0,0,0,96665.0133595181,0,0,503307.83383355,0,483322.700250244,0,498255.203080776,0,4452.0546001683,0,0,144502.691143078,0,0,0,0
0,0,0,0,218568.380963907,0,0,0,4974682.99073763,4974682.99073763,0,0,1554257.64127172,0,0,541932.593010833,0,0,0,0,362864.596835685,0,368737.130935259,449962.731611473,362864.596835685,0,0,0,0,1554257.64127172,144296.215871778,0,5872.53409957354,237909.909570872,0,218568.380963907,0,0,0,4736773.08116676,0,0,0,0,0,0,541932.593010833,427766.515972653,0,0,368737.130935259,0,449962.731611473,0,362864.596835685,541932.593010833,0,541932.593010833,0,144296.215871778,0,0,0,0
0,0,7073.7106717265,0,321962.384622275,0,0,0,2497568.86365978,2497568.86365978,0,0,2497568.86365978,0,0,0,0,0,0,0,329047.245364738,0,351222.61139576,490984.237308883,329047.245364738,7073.7106717265,0,0,0,2497568.86365978,7084.86074246256,0,15101.6553592959,0,0,321962.384622275,0,0,0,2497568.86365978,0,0,0,0,0,0,0,0,0,0,344148.900724033,0,490984.237308883,0,336120.956036464,0,7073.7106717265,0,0,14158.5714141891,0,0,0,0
0,0,0,0,259208.932780749,0,0,0,7014863.23137051,7014863.23137051,0,0,1854306.81053157,0,0,1070998.65939957,0,0,0,0,323016.616474982,0,335174.819283357,348506.494941689,323016.616474982,0,0,0,0,1854306.81053157,63807.6836942328,0,12158.2028083753,71578.6929348315,0,259208.932780749,0,0,0,6943284.53843568,0,0,0,0,0,0,1070998.65939957,391004.781851483,0,0,335174.819283357,0,348506.494941689,0,323016.616474982,1070998.65939957,0,1070998.65939957,0,63807.6836942328,0,0,0,0
7245.85442524818,0,5859.58947592849,0,343980.538820096,0,0,0,7542277.87026827,7542277.87026827,0,0,1786454.78374628,0,0,2004831.6948576,0,0,0,0,413878.246673549,0,436443.832113438,285000.035350513,413878.246673549,5859.58947592849,0,0,0,1786454.78374628,69897.7078534532,0,9460.1415387121,132738.826415469,0,343980.538820096,0,0,0,7409539.0438528,0,0,0,0,0,0,2004831.6948576,787980.708708939,0,0,423338.388212261,0,285000.035350513,0,419737.836149478,2004831.6948576,5859.58947592849,2004831.6948576,0,83003.1517546299,0,0,0,0
0,0,0,0,482848,0,0,0,1769193,1769193,0,0,1769193,0,0,0,0,0,0,0,482848,0,505496,619515,482848,0,0,0,0,1769193,0,0,22648,0,0,482848,0,0,0,1769193,0,0,0,0,0,0,0,0,0,0,505496,0,619515,0,482848,0,0,0,0,0,0,0,0,0
12443.5753920728,0,10062.891017551,0,244365.742244914,0,0,0,11683526.4397803,11683526.4397803,0,0,1798837.30346545,0,0,3442972.06088612,0,0,0,0,364403.6765397,0,386910.142949324,45040.0053205591,364403.6765397,10062.891017551,0,0,0,1798837.30346545,120037.934294786,0,0,227957.325253547,0,244365.742244914,0,0,0,11455569.1145267,0,0,0,0,0,0,3442972.06088612,1353228.58849497,0,0,364403.6765397,0,45040.0053205591,0,374466.567557251,3442972.06088612,10062.891017551,3442972.06088612,0,142544.40070441,0,0,0,0
1666302.80148781,1146229.45029015,26026480.2187312,5304.07582784477,85892.0399157154,299158.009471587,0,0,3661825.87515705,3661825.87515705,3661825.87515705,108505.572798386,299158.009471587,18525461.9835367,3362667.86568546,5354939.74667547,39152.9355082587,7259976.6241704,0,0,1303502.11782474,3661825.87515705,30376907.6379781,4175077.07709405,1387960.65565306,27209188.6879242,108505.572798386,0,7259976.6241704,299158.009471587,1386527.15356567,0,150508.230099133,3362667.86568546,0,0,0,299158.009471587,108505.572798386,84458.5378283205,0,8455180.6287954,0,2459.8580402882,41405.2790140033,1433.50208739489,655249.742625434,1508422.06641376,4175077.07709405,0,3285575.10929263,20190.2233081975,0,4372987.60951557,33026288.6839279,5354939.74667547,18765070.0924734,8917043.22305306,0,28946297.4224982,224167.572085407,4175077.07709405,10413527.2915072,0
1976197.98422618,627037.075287246,26847343.0524989,8060.53600861174,10952.3768140276,128015.487940438,0,0,4615825.30148535,4615825.30148535,4615825.30148535,157007.205165351,128015.487940438,18214184.6608524,4487809.81354491,6184371.81447394,16223.2389795024,8495657.74465446,0,0,1207555.62491389,4615825.30148535,30797376.9406638,4604208.38514321,1216329.52699096,27486539.8499945,157007.205165351,0,8495657.74465446,128015.487940438,1214151.052254,0,132647.776397512,4487809.81354491,0,0,0,128015.487940438,157007.205165351,8773.90207707012,0,10183385.1238531,0,10937.8910458556,0,2178.47473695747,1016825.23582352,1902234.87005829,4604208.38514321,0,3885850.47862165,0,14737.883952766,4807958.51020087,33522781.9392026,6184371.81447394,18349506.8331074,9833289.29840123,0,29414805.166905,128015.487940438,4604208.38514321,11996140.3346235,0
1568948.27216071,1326312.52953507,21730233.0951286,0,182580.205420524,25862.0834487068,0,0,3906108.9973895,3906108.9973895,3906108.9973895,202793.343425216,25862.0834487068,17231655.6068828,3880246.91394079,4772812.0054038,32800.7931820528,4269771.6809246,0,0,2019655.6985448,3906108.9973895,26981092.5376819,2669624.28330525,2202235.90396532,23089346.4178458,202793.343425216,0,4269771.6809246,25862.0834487068,2202235.90396532,0,152322.772717163,3880246.91394079,0,0,0,25862.0834487068,202793.343425216,182580.205420524,0,7900843.19632772,0,5317.65524065879,89508.8234091579,0,1410791.77669646,1176461.9687571,2669624.28330525,0,3327856.10717116,43646.6840876429,0,3254661.1854953,28649843.7143595,4772812.0054038,17460461.414204,6117326.37307608,0,26502527.6313786,0,2669624.28330525,8339901.04899909,0
2032151.89806088,1042485.53460687,24099492.4216351,8022.94813864728,127752.032749111,88222.5031880722,0,0,4971025.38594201,4971025.38594201,4971025.38594201,141895.238812388,88222.5031880722,17405936.9824729,4882802.88275394,4642773.16579157,31505.6770508323,6489705.47472256,0,0,1833536.90453603,4971025.38594201,29299460.8761692,3955494.44988673,1961288.93728515,25171607.3815816,141895.238812388,0,6489705.47472256,88222.5031880722,1961288.93728515,0,163314.417871478,4882802.88275394,0,0,0,88222.5031880722,141895.238812388,127752.032749111,0,9861727.00390083,0,3720.7826822653,62629.6487790881,0,988431.607796413,1499552.64292592,3955494.44988673,0,4576584.05518753,30539.7433534045,0,3466070.92974822,30680507.7777087,4642773.16579157,17609786.9469126,7671083.39574486,0,28328351.7660159,70126.7094842053,3955494.44988673,9753595.13491336,0
1568948.27216071,1326312.52953507,21730233.0951286,0,182580.205420524,25862.0834487068,0,0,3906108.9973895,3906108.9973895,3906108.9973895,202793.343425216,25862.0834487068,17231655.6068828,3880246.91394079,4772812.0054038,32800.7931820528,4269771.6809246,0,0,2019655.6985448,3906108.9973895,26981092.5376819,2669624.28330525,2202235.90396532,23089346.4178458,202793.343425216,0,4269771.6809246,25862.0834487068,2202235.90396532,0,152322.772717163,3880246.91394079,0,0,0,25862.0834487068,202793.343425216,182580.205420524,0,7900843.19632772,0,5317.65524065879,89508.8234091579,0,1410791.77669646,1176461.9687571,2669624.28330525,0,3327856.10717116,43646.6840876429,0,3254661.1854953,28649843.7143595,4772812.0054038,17460461.414204,6117326.37307608,0,26502527.6313786,0,2669624.28330525,8339901.04899909,0
0,0,4457.34994535439,0,0,0,0,4457.34994535439,2194712.72590111,2194712.72590111,0,0,2131586.43544072,0,0,0,0,0,0,0,36302.5388447275,0,40759.8887900819,161675.194013422,36302.5388447275,4457.34994535439,0,0,0,2131586.43544072,36302.5388447275,0,0,0,0,0,0,0,0,2194712.72590111,4457.34994535439,166683.620648087,0,0,0,0,0,350321.374331944,0,0,36302.5388447275,0,161675.194013422,0,40759.8887900819,0,0,0,0,40759.8887900819,0,0,0,0
0,0,4457.34994535439,0,0,0,0,4457.34994535439,2194712.72590111,2194712.72590111,0,0,2131586.43544072,0,0,0,0,0,0,0,36302.5388447275,0,40759.8887900819,161675.194013422,36302.5388447275,4457.34994535439,0,0,0,2131586.43544072,36302.5388447275,0,0,0,0,0,0,0,0,2194712.72590111,4457.34994535439,166683.620648087,0,0,0,0,0,350321.374331944,0,0,36302.5388447275,0,161675.194013422,0,40759.8887900819,0,0,0,0,40759.8887900819,0,0,0,0
0,0,61863.5084901285,0,54797.4024013133,0,0,14817.2454879952,1314459.5890033,1314459.5890033,0,0,1276651.92659965,0,0,0,0,0,1305.92567213752,0,76539.7560708692,0,1288409.96448795,96830.6724460522,76539.7560708692,29917.084118193,0,0,0,1276651.92659965,21742.3536695559,9057.06507131749,1181953.12429889,0,0,0,0,0,0,1314459.5890033,14817.2454879952,99830.3244451772,0,0,0,54797.4024013133,0,209814.835576885,0,0,1273592.71899996,0,96830.6724460522,0,106456.840189062,0,0,0,0,91357.0015588644,0,0,0,15099.8386301978
26793.2166560249,2172.53951809126,159189.547234417,10804.5987717827,27188.6436308889,0,0,71036.319449616,0,0,0,0,0,61927.6339184719,0,0,43179.6595830464,1107.86706830957,30256.9859781023,0,27188.6436308889,0,647568.589850584,692.312734830788,27188.6436308889,154550.492950746,0,0,1107.86706830957,0,0,35883.9848915921,439036.236612924,0,0,14750.0509156363,0,0,0,14750.0509156363,71036.319449616,10804.5987717827,0,50424.4536676882,1518.35855219721,12438.5927152526,0,0,0,0,467704.629323948,0,692.312734830788,0,186756.077368549,0,80233.766914729,0,0,192674.435253714,0,0,17583.4215068667,0
64525.9711915423,5264.3643052205,267590.420927415,4459.77925170007,51220.2171746658,0,0,123233.247462138,3195.81945024684,3195.81945024684,0,0,0,84710.6601690583,0,0,34336.0170796943,4399.27476144372,21032.1212047733,0,56353.3297805381,3195.81945024684,905282.559638948,0,56353.3297805381,314379.915960201,0,0,4399.27476144372,3195.81945024684,5133.11260587235,34043.9407749229,470023.342706667,0,0,38960.778255819,0,3195.81945024684,0,38960.778255819,123233.247462138,4459.77925170007,0,34336.0170796943,1696.42871476144,12259.4389188468,0,0,0,0,577334.010924141,0,0,192.997956179809,379504.574689972,0,142249.914728116,0,0,355643.565097389,0,0,43546.4965423264,39233.1147032825
