"EAB_pres","SB_pres","PTB_pres","ALB_pres","JCLB_pres","PWB_pres","EBB_pres","RPBB_pres","MPEB_pres","ELB_pres","SEEBB_pres","BEBB_pres","SWW_pres","PSB_pres","PFW_pres","LC_pres","EPNM_pres","AOW_pres","IPS_pres","CBT_pres","ESN_pres","BM_pres","BL_pres","ELM_pres","ESB_pres","MW_pres","SM_pres","EPS_pres","WM_pres","EFW_pres","BVW_pres","IWLB_pres","JB_pres","LS_pres","MAS_pres","ABL_pres","EPSM_pres","PS_pres","EL_pres","OW_pres","WPBR_pres","CB_pres","CDC_pres","DWA_pres","SC_pres","ELC_pres","EPLR_pres","DED_pres","PRR_pres","POCRD_pres","SOD_pres","LW_pres","BC_pres","WS_pres","ESGA_pres","BWA_pres","HWA_pres","CRS_pres","GM_pres","GOS_pres","EP_pres","JS_pres","BBD_pres","SJS_pres","GSA_pres","CS_pres","EHS_pres","RLP_pres","CCS_pres","OS_pres","PHM_pres","RPS_pres","CHS_pres","PT_pres","IBT_pres"
0,0,0,7357.17548622376,0,328.781624745091,0,204610.141507002,204610.141507002,0,7028.39386147867,0,204610.141507002,204610.141507002,0,0,0,0,0,0,0,0,0,0,0,0,42436.1344542391,0,199657.617241777,0,543432.326481409,42436.1344542391,34197.3770922094,0,0,0,0,42107.3528281184,0,123024.105707457,3618.30270402388,0,0,0,0,0,0,0,24238.3103193111,0,0,0,0,328.781624745091,0,74138.917703434,0,0,186323.239559005,0,0,543432.326481409,0,76633.5115618313,0,6305.9838292956,0,0,0,55770.512150767,0,0,0,0,20862.9994110643
0,0,0,0,0,0,0,119253.009902693,119253.009902693,0,0,0,119253.009902693,119253.009902693,0,0,0,0,0,0,0,0,0,0,0,0,37088.6111393672,0,51109.3155835376,0,565387.360354106,37088.6111393672,14020.7044405531,0,0,0,0,37088.6111393672,0,0,0,0,0,0,0,0,0,0,8269.34235211576,0,0,0,0,0,0,63058.2037508313,0,0,37088.6111393672,0,0,565387.360354106,0,51109.3155835376,0,14020.7044405531,0,0,0,51109.3155835376,0,0,0,0,0
0,0,0,0,0,0,0,119253.009902693,119253.009902693,0,0,0,119253.009902693,119253.009902693,0,0,0,0,0,0,0,0,0,0,0,0,37088.6111393672,0,51109.3155835376,0,565387.360354106,37088.6111393672,14020.7044405531,0,0,0,0,37088.6111393672,0,0,0,0,0,0,0,0,0,0,8269.34235211576,0,0,0,0,0,0,63058.2037508313,0,0,37088.6111393672,0,0,565387.360354106,0,51109.3155835376,0,14020.7044405531,0,0,0,51109.3155835376,0,0,0,0,0
0,0,0,0,0,0,0,109163.430404184,109163.430404184,0,0,0,109163.430404184,109163.430404184,0,0,0,0,0,0,3303.76678191535,0,0,0,0,0,64167.794955073,0,135488.785763779,0,517551.91599593,64167.794955073,53275.7670979948,0,0,0,0,64167.794955073,0,18045.2237079192,0,0,0,0,0,0,0,0,51509.6794395033,0,0,0,0,0,3303.76678191535,110096.047752167,0,0,82213.0186629922,0,0,517551.91599593,0,117443.562056379,3303.76678191535,53275.7670979948,3303.76678191535,0,0,117443.562056379,0,0,0,0,0
0,0,0,9590.20960663924,0,428.572718160788,0,231750.771506299,231750.771506299,0,9161.63688847846,0,231750.771506299,231750.771506299,0,0,0,0,0,0,0,0,0,0,0,0,33579.7961463262,0,238520.806106252,0,507392.045412732,33579.7961463262,44576.8916244656,0,0,0,0,33151.2234263723,0,160364.118351271,4716.5221784956,0,0,0,0,0,0,0,26746.976906627,0,0,0,0,428.572718160788,0,65475.3235905741,0,0,221139.20671511,0,0,507392.045412732,0,78156.6877908436,0,8219.96251309522,0,0,0,50961.3955553999,0,0,0,0,27195.2922354437
0,0,0,0,0,0,0,123614.436775,123614.436775,0,0,0,123614.436775,123614.436775,0,0,0,0,0,0,0,0,0,0,0,0,26.8570175,0,29097.798375,0,461493.509,26.8570175,29070.94135,0,0,0,0,26.8570175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20523.93834,0,0,26.8570175,0,0,461493.509,0,29097.798375,0,29070.94135,0,0,0,29097.798375,0,0,0,0,0
0,0,0,0,0,0,0,123614.436775,123614.436775,0,0,0,123614.436775,123614.436775,0,0,0,0,0,0,0,0,0,0,0,0,26.8570175,0,29097.798375,0,461493.509,26.8570175,29070.94135,0,0,0,0,26.8570175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20523.93834,0,0,26.8570175,0,0,461493.509,0,29097.798375,0,29070.94135,0,0,0,29097.798375,0,0,0,0,0
8351.55028469852,0,0,20370.9380163198,0,57013.9089794406,0,216733.914236154,216733.914236154,0,619.695504192144,0,216733.914236154,216733.914236154,0,0,216733.914236154,0,0,0,0,0,0,0,0,0,57013.9089794406,0,1525252.65815017,0,80462.3666661425,57013.9089794406,386702.664053259,0,0,0,216733.914236154,0,0,1073184.53501574,0,0,37262.6664673129,0,0,0,216733.914236154,0,0,0,0,0,0,19751.2425121277,0,0,0,0,1515959.56594987,0,0,80462.3666661425,0,443716.573010534,0,321.846584182911,0,0,0,29044.3348865311,0,0,0,0,385761.121976853
0,0,0,13541.1788361838,0,13129.2484852337,0,67042.8053949625,67042.8053949625,0,411.930350950078,0,67042.8053949625,67042.8053949625,0,0,67042.8053949625,0,0,0,0,0,0,0,0,0,13129.2484852337,0,616770.601562673,0,19717.5782019449,13129.2484852337,168371.768157118,0,0,0,67042.8053949625,0,0,435269.584918185,0,0,0,0,0,0,67042.8053949625,0,0,0,0,0,0,13129.2484852337,0,0,0,0,616358.671209587,0,0,19717.5782019449,0,181501.016642352,0,0,0,0,0,13541.1788361838,0,0,0,0,167959.837806168
1149699.20752807,15643.5810834336,802446.059409391,8664519.90785855,6529.49792711975,212531.451873679,36122.0713654743,920107.226412066,920107.226412066,0,203040.846186031,58639.0352294596,920107.226412066,920107.226412066,766797.280417363,26384.5200761758,172805.662549968,6790840.2606752,730675.209042261,809385.431952449,87302.0185294088,6524.8721094166,1573097.04053677,83878.983748258,0,0,574665.289764907,766797.280417363,15753089.8416439,58639.0352294596,1807791.00831021,574665.289764907,9458539.31745353,26384.5200761758,0,1573097.04053677,36122.0713654743,362133.837843144,142518.018966371,4583510.67024647,730675.209042261,689.400305200281,82434.7235863416,305.125041069912,36122.0713654743,26384.5200761758,82434.7235863416,151195.509827372,2594807.62061388,0,1883656.27240426,0,13373.3609241722,130096.728287338,0,0,1804854.4870974,0,5265164.31854624,24666.7337318891,0,5897.15153835942,811661.334152972,10901291.0802447,87302.0185294088,6850985.69700523,1892156.50605529,0,0,11522887.0243753,349.269301010323,12062.3758889095,1804854.4870974,1441044.53446755,23568.5227749759
8980.72561751323,58187.8472781218,0,2267.83843676807,0,45838.3789494461,0,187813.777063048,187813.777063048,78840.3036052696,789125.948815381,789125.948815381,187813.777063048,187813.777063048,0,0,47629.4991038154,0,0,0,238330.221895104,0,0,0,0,0,0,7436.96322487165,3765097.02173195,0,167504.109675857,45838.3789494461,1195873.01788505,0,0,0,18979.2383343468,0,0,2368703.26715034,89826.8293878941,0,0,6036.49766379787,0,0,26416.2015553311,789125.948815381,0,36674.7904809873,7745166.02525576,0,0,0,0,719452.564061694,0,0,7547392.77844387,628595.034737541,78840.3036052696,36674.7904809873,0,1247747.89452162,238330.221895104,412783.566542987,238330.221895104,78840.3036052696,0,1204853.7435084,0,0,0,0,0
0,0,0,29688.5546369928,0,26942.7893142255,0,343829.162800938,343829.162800938,0,2745.76532276723,0,343829.162800938,343829.162800938,0,0,0,0,0,0,0,0,0,0,0,0,82427.9691736571,0,242111.453886989,0,211383.085942641,82427.9691736571,45153.3517480219,0,0,0,0,55485.1798594315,0,114530.13300276,64239.2678244297,0,0,0,0,0,0,0,0,0,0,0,0,26942.7893142255,0,0,0,0,239365.688564222,0,0,211383.085942641,0,127581.320912534,0,0,0,0,0,85173.7344964243,0,0,0,0,42407.5864252547
0,0,0,3008.52070170673,0,0,0,589881.920750138,589881.920750138,0,3008.52070170673,0,589881.920750138,589881.920750138,0,0,0,0,0,0,0,0,0,0,0,0,60794.8213421195,0,272492.902093735,0,267557.622683982,60794.8213421195,52477.4610062745,0,0,0,0,60794.8213421195,0,159220.619782166,70386.6297348032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269484.381392028,0,0,267557.622683982,0,113272.282338373,0,0,0,0,0,63803.3420438263,0,0,0,0,49468.9403045678
0,0,0,37545.2277566039,0,36393.7033286872,0,20786.3169388422,20786.3169388422,0,1151.5244279167,0,20786.3169388422,20786.3169388422,0,0,0,0,0,0,0,0,0,0,0,0,111341.814728453,0,316409.427282898,0,137630.192216864,111341.814728453,50362.9295046524,0,0,0,0,74948.1113997661,0,154704.683100379,0,0,0,0,0,0,0,0,0,0,0,0,0,36393.7033286872,0,0,0,0,315257.902854981,0,0,137630.192216864,0,161704.744220752,0,0,0,0,0,112493.33915637,0,0,0,0,49211.4050767357
0,0,0,37545.2277566039,0,36393.7033286872,0,20786.3169388422,20786.3169388422,0,1151.5244279167,0,20786.3169388422,20786.3169388422,0,0,0,0,0,0,0,0,0,0,0,0,111341.814728453,0,316409.427282898,0,137630.192216864,111341.814728453,50362.9295046524,0,0,0,0,74948.1113997661,0,154704.683100379,0,0,0,0,0,0,0,0,0,0,0,0,0,36393.7033286872,0,0,0,0,315257.902854981,0,0,137630.192216864,0,161704.744220752,0,0,0,0,0,112493.33915637,0,0,0,0,49211.4050767357
0,0,0,37545.2277566039,0,36393.7033286872,0,20786.3169388422,20786.3169388422,0,1151.5244279167,0,20786.3169388422,20786.3169388422,0,0,0,0,0,0,0,0,0,0,0,0,111341.814728453,0,316409.427282898,0,137630.192216864,111341.814728453,50362.9295046524,0,0,0,0,74948.1113997661,0,154704.683100379,0,0,0,0,0,0,0,0,0,0,0,0,0,36393.7033286872,0,0,0,0,315257.902854981,0,0,137630.192216864,0,161704.744220752,0,0,0,0,0,112493.33915637,0,0,0,0,49211.4050767357
0,0,0,8882.51335721056,0,316.435011685788,0,360809.771416135,360809.771416135,0,8566.07834552477,0,360809.771416135,360809.771416135,0,0,0,0,0,0,0,0,0,0,0,0,61194.2076799658,0,227641.363656341,0,377187.038491362,61194.2076799658,34271.648291608,0,0,0,0,60877.772666956,0,132175.507704007,45632.6754175058,0,0,0,0,0,0,0,19748.5271258743,0,0,0,0,316.435011685788,0,44058.6435250115,0,0,219075.285320084,0,0,377187.038491362,0,95465.8559788124,0,0,0,0,0,69760.2860294624,0,0,0,0,25705.5699553507
0,0,0,26676.1045635125,0,25623.4647479012,0,160852.984479195,160852.984479195,0,1052.63981561138,0,160852.984479195,160852.984479195,8706.04312390078,0,4827.06796601277,0,0,0,0,0,0,0,0,0,78391.6667917943,0,292981.706719767,0,237735.84399549,78391.6667917943,65789.6378568094,0,0,0,0,52768.2020438932,0,148800.40210678,8706.04312390078,0,0,0,0,0,111719.553586457,0,0,0,0,0,0,25623.4647479012,0,29213.7548959247,0,0,291929.066904156,0,0,237735.84399549,0,144181.304639906,0,0,0,0,0,79444.3066074057,0,0,0,0,64736.998041198
0,0,0,37545.2277566039,0,36393.7033286872,0,20786.3169388422,20786.3169388422,0,1151.5244279167,0,20786.3169388422,20786.3169388422,0,0,0,0,0,0,0,0,0,0,0,0,111341.814728453,0,316409.427282898,0,137630.192216864,111341.814728453,50362.9295046524,0,0,0,0,74948.1113997661,0,154704.683100379,0,0,0,0,0,0,0,0,0,0,0,0,0,36393.7033286872,0,0,0,0,315257.902854981,0,0,137630.192216864,0,161704.744220752,0,0,0,0,0,112493.33915637,0,0,0,0,49211.4050767357
0,0,0,1864.312125,0,0,0,0,0,0,1864.312125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121340.6068,0,174787.11535,0,90186.909575,121340.6068,7547.436145,0,0,0,0,121340.6068,0,45899.072425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172922.803225,0,0,90186.909575,0,128888.042925,0,0,0,0,0,123204.918925,0,0,0,0,5683.12402
0,0,0,1864.312125,0,0,0,0,0,0,1864.312125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121340.6068,0,174787.11535,0,90186.909575,121340.6068,7547.436145,0,0,0,0,121340.6068,0,45899.072425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172922.803225,0,0,90186.909575,0,128888.042925,0,0,0,0,0,123204.918925,0,0,0,0,5683.12402
0,0,0,9209.46239962528,0,381.426772169816,0,175148.987199477,175148.987199477,0,8828.03562745547,0,175148.987199477,175148.987199477,0,0,0,0,0,0,0,0,0,0,0,0,73762.7261487608,0,268172.417192051,0,368057.207257076,73762.7261487608,35087.0010933913,0,0,0,0,73381.2993749952,0,159322.689973091,4197.67230665391,0,0,0,0,0,0,0,23804.6255267417,0,0,0,0,381.426772169816,0,53107.7332321645,0,0,259344.381575766,0,0,368057.207257076,0,108849.727250878,0,0,0,0,0,82590.7617810039,0,0,0,0,26258.9654771068
0,0,0,1145.47922776642,0,0,0,460497.929689815,460497.929689815,0,9132.15554663401,7986.67631886758,460497.929689815,460497.929689815,9473.88784517423,0,273938.799660063,0,0,0,0,0,0,0,0,0,74601.7959368488,0,193156.140071986,0,198792.158107179,74601.7959368488,44564.4079041567,0,0,0,226530.038528431,74601.7959368488,0,73989.9362455637,38636.8782291699,0,0,0,0,0,351637.766231917,7986.67631886758,162223.98241247,0,0,0,0,0,0,194014.295587073,0,0,184023.984530471,0,0,198792.158107179,0,119166.203826423,0,0,0,0,0,83733.9514783645,0,0,0,0,35432.2523575227
0,0,0,1440.36710444476,0,0,0,200075.795632546,200075.795632546,0,1440.36710444476,0,200075.795632546,200075.795632546,11912.8100035443,0,6605.06073022302,0,0,0,0,0,0,0,0,0,72204.7382756224,0,200078.850227505,0,246377.043469158,72204.7382756224,45994.1656326603,0,0,0,0,72204.7382756224,0,81879.9463311238,11912.8100035443,0,0,0,0,0,152870.115230941,0,0,0,0,0,0,0,0,39974.292179859,0,0,198638.483123061,0,0,246377.043469158,0,118198.903896381,0,0,0,0,0,73645.1053800671,0,0,0,0,44553.7985282155
0,0,0,1864.312125,0,0,0,0,0,0,1864.312125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121340.6068,0,174787.11535,0,90186.909575,121340.6068,7547.436145,0,0,0,0,121340.6068,0,45899.072425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172922.803225,0,0,90186.909575,0,128888.042925,0,0,0,0,0,123204.918925,0,0,0,0,5683.12402
0,0,0,1864.312125,0,0,0,0,0,0,1864.312125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121340.6068,0,174787.11535,0,90186.909575,121340.6068,7547.436145,0,0,0,0,121340.6068,0,45899.072425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172922.803225,0,0,90186.909575,0,128888.042925,0,0,0,0,0,123204.918925,0,0,0,0,5683.12402
0,0,0,17593.8546395905,0,2204.1924779156,0,1157019.98574449,1157019.98574449,0,15389.6621608232,0,1157019.98574449,1157019.98574449,0,0,0,0,0,0,0,0,0,0,0,0,46358.2525710298,0,334457.319372452,0,1173822.30182837,46358.2525710298,56601.3335895468,0,0,0,0,44154.060097428,0,231497.733185772,240566.065036379,0,0,0,0,0,0,0,316062.301323086,0,0,0,0,2204.1924779156,0,346327.89008071,0,0,319067.657182284,0,0,1173822.30182837,0,102959.586185577,0,0,0,0,0,61747.9147436116,0,0,0,0,41211.671441965
0,0,0,12458.9226644613,0,1560.87816925246,0,873327.212656634,873327.212656634,0,10898.0444946057,0,873327.212656634,873327.212656634,0,0,0,0,0,0,2479.52965931437,0,0,0,0,0,47374.9727559638,0,259871.297821144,0,1059303.11341401,47374.9727559638,45927.8118214712,0,0,0,0,45814.0945897662,0,166568.513225459,171334.480228235,0,0,0,0,0,0,0,236807.587839128,0,0,0,0,1560.87816925246,2479.52965931437,279547.658300776,0,0,243127.143438939,0,0,1059303.11341401,0,93302.7845949028,2479.52965931437,5846.10986681893,2479.52965931437,0,0,64119.1271254795,0,0,0,0,29183.6574694233
0,0,0,12458.9226644613,0,1560.87816925246,0,873327.212656634,873327.212656634,0,10898.0444946057,0,873327.212656634,873327.212656634,0,0,0,0,0,0,2479.52965931437,0,0,0,0,0,47374.9727559638,0,259871.297821144,0,1059303.11341401,47374.9727559638,45927.8118214712,0,0,0,0,45814.0945897662,0,166568.513225459,171334.480228235,0,0,0,0,0,0,0,236807.587839128,0,0,0,0,1560.87816925246,2479.52965931437,279547.658300776,0,0,243127.143438939,0,0,1059303.11341401,0,93302.7845949028,2479.52965931437,5846.10986681893,2479.52965931437,0,0,64119.1271254795,0,0,0,0,29183.6574694233
0,0,0,10761.4241002454,0,480.912614749347,0,430166.633715498,430166.633715498,0,10280.5114854961,0,430166.633715498,430166.633715498,0,0,0,0,0,0,0,0,0,0,0,0,37672.2428897623,0,418867.812532029,0,516126.886279628,37672.2428897623,77268.65237602,0,0,0,0,37191.3302730009,0,303926.917310763,5292.53243911021,0,0,0,0,0,0,0,30013.4797567319,0,0,0,0,480.912614749347,0,66959.5862576741,0,0,408587.301060618,0,0,516126.886279628,0,114940.895285903,0,0,0,0,0,47952.7543812947,0,0,0,0,66988.1409046087
0,0,0,15168.7844373089,0,1900.37494572694,0,1145387.10688751,1145387.10688751,0,13268.4094908476,0,1145387.10688751,1145387.10688751,0,0,0,0,0,0,0,0,0,0,0,0,39968.4068412105,0,401677.701766566,0,1077847.82472814,39968.4068412105,74558.3822516376,0,0,0,0,38068.0318992028,0,287150.912668442,207407.350931336,0,0,0,0,0,0,0,272497.472312938,0,0,0,0,1900.37494572694,0,298591.367092514,0,0,388409.292250418,0,0,1077847.82472814,0,114526.789114402,0,0,0,0,0,53236.816342196,0,0,0,0,61289.9727722062
0,0,0,17593.8546395905,0,2204.1924779156,0,1157019.98574449,1157019.98574449,0,15389.6621608232,0,1157019.98574449,1157019.98574449,0,0,0,0,0,0,0,0,0,0,0,0,46358.2525710298,0,334457.319372452,0,1173822.30182837,46358.2525710298,56601.3335895468,0,0,0,0,44154.060097428,0,231497.733185772,240566.065036379,0,0,0,0,0,0,0,316062.301323086,0,0,0,0,2204.1924779156,0,346327.89008071,0,0,319067.657182284,0,0,1173822.30182837,0,102959.586185577,0,0,0,0,0,61747.9147436116,0,0,0,0,41211.671441965
0,0,0,13370.903265,0,597.5264975,0,274380.74225,274380.74225,0,12773.3767675,0,274380.74225,274380.74225,0,0,0,0,0,0,0,0,0,0,0,0,46807.18005,0,321080.4445,0,525486.36375,46807.18005,50689.714,0,0,0,0,46209.65355,0,223583.550475,6575.8898275,0,0,0,0,0,0,0,37291.285125,0,0,0,0,597.5264975,0,83196.251925,0,0,308307.06775,0,0,525486.36375,0,97496.894075,0,0,0,0,0,59580.556825,0,0,0,0,37916.33725
0,0,0,9395.1423747287,0,419.855443228014,0,227046.274050534,227046.274050534,0,8975.28693150069,0,227046.274050534,227046.274050534,0,0,0,0,0,0,0,0,0,0,0,0,54183.6730773603,0,246903.36583249,0,566129.705009765,54183.6730773603,35617.4201941082,0,0,0,0,53763.8176323756,0,157102.272578588,4620.58695253695,0,0,0,0,0,0,0,30952.4187372167,0,0,0,0,419.855443228014,0,88990.4803547739,0,0,237928.078913286,0,0,566129.705009765,0,89801.0932890349,0,0,0,0,0,63158.9600141309,0,0,0,0,26642.133274904
0,0,0,10047.5128513094,0,381.992682254069,0,601836.716954868,601836.716954868,0,9665.52016905529,0,601836.716954868,601836.716954868,0,0,0,0,0,0,0,0,0,0,0,0,29923.3596013851,0,338942.85186525,0,496691.432093153,29923.3596013851,67607.9451863254,0,0,0,0,29541.3669175329,0,241411.547112899,55086.6605698842,0,0,0,0,0,0,0,23839.9436496957,0,0,0,0,381.992682254069,0,53186.5273913079,0,0,329277.331707382,0,0,496691.432093153,0,97531.3048036928,0,0,0,0,0,39588.8797752351,0,0,0,0,57942.4250284577
0,0,0,13370.903265,0,597.5264975,0,274380.74225,274380.74225,0,12773.3767675,0,274380.74225,274380.74225,0,0,0,0,0,0,0,0,0,0,0,0,46807.18005,0,321080.4445,0,525486.36375,46807.18005,50689.714,0,0,0,0,46209.65355,0,223583.550475,6575.8898275,0,0,0,0,0,0,0,37291.285125,0,0,0,0,597.5264975,0,83196.251925,0,0,308307.06775,0,0,525486.36375,0,97496.894075,0,0,0,0,0,59580.556825,0,0,0,0,37916.33725
0,0,0,13370.903265,0,597.5264975,0,274380.74225,274380.74225,0,12773.3767675,0,274380.74225,274380.74225,0,0,0,0,0,0,0,0,0,0,0,0,46807.18005,0,321080.4445,0,525486.36375,46807.18005,50689.714,0,0,0,0,46209.65355,0,223583.550475,6575.8898275,0,0,0,0,0,0,0,37291.285125,0,0,0,0,597.5264975,0,83196.251925,0,0,308307.06775,0,0,525486.36375,0,97496.894075,0,0,0,0,0,59580.556825,0,0,0,0,37916.33725
0,0,0,13370.903265,0,597.5264975,0,274380.74225,274380.74225,0,12773.3767675,0,274380.74225,274380.74225,0,0,0,0,0,0,0,0,0,0,0,0,46807.18005,0,321080.4445,0,525486.36375,46807.18005,50689.714,0,0,0,0,46209.65355,0,223583.550475,6575.8898275,0,0,0,0,0,0,0,37291.285125,0,0,0,0,597.5264975,0,83196.251925,0,0,308307.06775,0,0,525486.36375,0,97496.894075,0,0,0,0,0,59580.556825,0,0,0,0,37916.33725
0,0,0,10047.5128513094,0,381.992682254069,0,601836.716954868,601836.716954868,0,9665.52016905529,0,601836.716954868,601836.716954868,0,0,0,0,0,0,0,0,0,0,0,0,29923.3596013851,0,338942.85186525,0,496691.432093153,29923.3596013851,67607.9451863254,0,0,0,0,29541.3669175329,0,241411.547112899,55086.6605698842,0,0,0,0,0,0,0,23839.9436496957,0,0,0,0,381.992682254069,0,53186.5273913079,0,0,329277.331707382,0,0,496691.432093153,0,97531.3048036928,0,0,0,0,0,39588.8797752351,0,0,0,0,57942.4250284577
0,0,0,13370.903265,0,597.5264975,0,274380.74225,274380.74225,0,12773.3767675,0,274380.74225,274380.74225,0,0,0,0,0,0,0,0,0,0,0,0,46807.18005,0,321080.4445,0,525486.36375,46807.18005,50689.714,0,0,0,0,46209.65355,0,223583.550475,6575.8898275,0,0,0,0,0,0,0,37291.285125,0,0,0,0,597.5264975,0,83196.251925,0,0,308307.06775,0,0,525486.36375,0,97496.894075,0,0,0,0,0,59580.556825,0,0,0,0,37916.33725
0,0,0,13370.903265,0,597.5264975,0,274380.74225,274380.74225,0,12773.3767675,0,274380.74225,274380.74225,0,0,0,0,0,0,0,0,0,0,0,0,46807.18005,0,321080.4445,0,525486.36375,46807.18005,50689.714,0,0,0,0,46209.65355,0,223583.550475,6575.8898275,0,0,0,0,0,0,0,37291.285125,0,0,0,0,597.5264975,0,83196.251925,0,0,308307.06775,0,0,525486.36375,0,97496.894075,0,0,0,0,0,59580.556825,0,0,0,0,37916.33725
0,0,0,13370.903265,0,597.5264975,0,274380.74225,274380.74225,0,12773.3767675,0,274380.74225,274380.74225,0,0,0,0,0,0,0,0,0,0,0,0,46807.18005,0,321080.4445,0,525486.36375,46807.18005,50689.714,0,0,0,0,46209.65355,0,223583.550475,6575.8898275,0,0,0,0,0,0,0,37291.285125,0,0,0,0,597.5264975,0,83196.251925,0,0,308307.06775,0,0,525486.36375,0,97496.894075,0,0,0,0,0,59580.556825,0,0,0,0,37916.33725
